Protein,Function,Is Cancer,Result test 1
Prot_8096,Func_0005622,0,Unknown
Prot_8096,Func_0005634,0,Unknown
Prot_8097,Func_0005125,1,Unknown
Prot_8097,Func_0030198,1,Unknown
Prot_8097,Func_0032026,1,Unknown
Prot_8097,Func_0046685,1,Unknown
Prot_8097,Func_0043627,1,Unknown
Prot_8097,Func_0001501,1,Unknown
Prot_8097,Func_0005576,1,Unknown
Prot_8097,Func_0045779,1,Unknown
Prot_8097,Func_0042493,1,Unknown
Prot_8097,Func_0006915,1,Unknown
Prot_8097,Func_0007584,1,Unknown
Prot_8097,Func_0042489,1,Unknown
Prot_8097,Func_0005578,1,Unknown
Prot_8097,Func_0004872,1,Unknown
Prot_8097,Func_0005515,1,Unknown
Prot_8097,Func_0007165,1,Unknown
Prot_8098,Func_0005829,0,Unknown
Prot_8098,Func_0008154,0,Unknown
Prot_8098,Func_0070064,0,Unknown
Prot_8098,Func_0030027,0,Unknown
Prot_8098,Func_0016358,0,Unknown
Prot_8098,Func_0003677,0,Unknown
Prot_8098,Func_0005737,0,Unknown
Prot_8098,Func_0018108,0,Unknown
Prot_8098,Func_0017124,0,Unknown
Prot_8098,Func_0019900,0,Unknown
Prot_8098,Func_0007611,0,Unknown
Prot_8098,Func_0030425,0,Unknown
Prot_8098,Func_0005856,0,Unknown
Prot_8098,Func_0043010,0,Unknown
Prot_8098,Func_0007010,0,Unknown
Prot_8098,Func_0016477,0,Unknown
Prot_8098,Func_0030175,0,Unknown
Prot_8098,Func_0006928,0,Unknown
Prot_8098,Func_0005913,0,Unknown
Prot_8098,Func_0008093,0,Unknown
Prot_8100,Func_0009615,0,Unknown
Prot_8100,Func_0006916,0,Unknown
Prot_8100,Func_0005829,0,Unknown
Prot_8100,Func_0043154,0,Unknown
Prot_8100,Func_0019079,0,Unknown
Prot_8100,Func_0005515,0,Unknown
Prot_8100,Func_0005737,0,Unknown
Prot_8103,Func_0046872,0,Unknown
Prot_8103,Func_0006778,0,Unknown
Prot_8103,Func_0005789,0,Unknown
Prot_8103,Func_0032451,0,Unknown
Prot_8103,Func_0009804,0,Unknown
Prot_8103,Func_0046685,0,Unknown
Prot_8103,Func_0005792,0,Unknown
Prot_8103,Func_0070365,0,Unknown
Prot_8103,Func_0016711,0,Unknown
Prot_8103,Func_0009812,0,Unknown
Prot_8103,Func_0009792,0,Unknown
Prot_8103,Func_0045750,0,Unknown
Prot_8103,Func_0043010,0,Unknown
Prot_8103,Func_0032094,0,Unknown
Prot_8103,Func_0009611,0,Unknown
Prot_8103,Func_0070576,0,Unknown
Prot_8103,Func_0008283,0,Unknown
Prot_8103,Func_0042359,0,Unknown
Prot_8103,Func_0060137,0,Unknown
Prot_8103,Func_0050665,0,Unknown
Prot_8103,Func_0001666,0,Unknown
Prot_8103,Func_0070330,0,Unknown
Prot_8103,Func_0016679,0,Unknown
Prot_8103,Func_0005783,0,Unknown
Prot_8103,Func_0017143,0,Unknown
Prot_8103,Func_0009055,0,Unknown
Prot_8103,Func_0020037,0,Unknown
Prot_8103,Func_0019899,0,Unknown
Prot_8103,Func_0009308,0,Unknown
Prot_8103,Func_0009635,0,Unknown
Prot_8103,Func_0032496,0,Unknown
Prot_8103,Func_0033189,0,Unknown
Prot_8103,Func_0019825,0,Unknown
Prot_8103,Func_0017144,0,Unknown
Prot_8103,Func_0055093,0,Unknown
Prot_8103,Func_0016020,0,Unknown
Prot_8103,Func_0005739,0,Unknown
Prot_8103,Func_0009615,0,Unknown
Prot_8103,Func_0019341,0,Unknown
Prot_8103,Func_0014070,0,Unknown
Prot_8103,Func_0048565,0,Unknown
Prot_8103,Func_0009624,0,Unknown
Prot_8103,Func_0008395,0,Unknown
Prot_8103,Func_0055114,0,Unknown
Prot_8103,Func_0032502,0,Unknown
Prot_8103,Func_0042904,0,Unknown
Prot_8103,Func_0005737,0,Unknown
Prot_8103,Func_0042493,0,Unknown
Prot_8103,Func_0010041,0,Unknown
Prot_8103,Func_0016491,0,Unknown
Prot_8103,Func_0046677,0,Unknown
Prot_8104,Func_0042995,0,Unknown
Prot_8104,Func_0007187,0,Unknown
Prot_8104,Func_0043204,0,Unknown
Prot_8104,Func_0005886,0,Unknown
Prot_8104,Func_0007610,0,Unknown
Prot_8104,Func_0030425,0,Unknown
Prot_8104,Func_0006955,0,Unknown
Prot_8104,Func_0006954,0,Unknown
Prot_8104,Func_0004949,0,Unknown
Prot_8104,Func_0005887,0,Unknown
Prot_8104,Func_0004872,0,Unknown
Prot_8104,Func_0007165,0,Unknown
Prot_8106,Func_0042101,0,Unknown
Prot_8106,Func_0005886,0,Unknown
Prot_8106,Func_0016021,0,Unknown
Prot_8106,Func_0004888,0,Unknown
Prot_8106,Func_0045059,0,Unknown
Prot_8106,Func_0007166,0,Unknown
Prot_8106,Func_0046982,0,Unknown
Prot_8106,Func_0042105,0,Unknown
Prot_8106,Func_0005515,0,Unknown
Prot_8106,Func_0005737,0,Unknown
Prot_8108,Func_0022627,0,Unknown
Prot_8108,Func_0005829,0,Unknown
Prot_8108,Func_0007275,0,Unknown
Prot_8108,Func_0006412,0,Unknown
Prot_8108,Func_0005737,0,Unknown
Prot_8108,Func_0030529,0,Unknown
Prot_8108,Func_0008284,0,Unknown
Prot_8108,Func_0005840,0,Unknown
Prot_8108,Func_0006414,0,Unknown
Prot_8108,Func_0003735,0,Unknown
Prot_8108,Func_0015935,0,Unknown
Prot_8108,Func_0045727,0,Unknown
Prot_8108,Func_0019843,0,Unknown
Prot_8108,Func_0005844,0,Unknown
Prot_8108,Func_0005622,0,Unknown
Prot_8109,Func_0004930,0,Unknown
Prot_8109,Func_0032849,0,Unknown
Prot_8109,Func_0014049,0,Unknown
Prot_8109,Func_0007186,0,Unknown
Prot_8109,Func_0005768,0,Unknown
Prot_8109,Func_0045777,0,Unknown
Prot_8109,Func_0007202,0,Unknown
Prot_8109,Func_0006950,0,Unknown
Prot_8109,Func_0005000,0,Unknown
Prot_8109,Func_0005886,0,Unknown
Prot_8109,Func_0010460,0,Unknown
Prot_8109,Func_0001992,0,Unknown
Prot_8109,Func_0042538,0,Unknown
Prot_8109,Func_0042803,0,Unknown
Prot_8109,Func_0017046,0,Unknown
Prot_8109,Func_0007188,0,Unknown
Prot_8109,Func_0005887,0,Unknown
Prot_8109,Func_0004872,0,Unknown
Prot_8109,Func_0005080,0,Unknown
Prot_8109,Func_0007204,0,Unknown
Prot_8109,Func_0007165,0,Unknown
Prot_8111,Func_0005576,0,Unknown
Prot_8111,Func_0016787,0,Unknown
Prot_8111,Func_0006507,0,Unknown
Prot_8111,Func_0005578,0,Unknown
Prot_8111,Func_0004621,0,Unknown
Prot_8111,Func_0004630,0,Unknown
Prot_8112,Func_0016573,1,Unknown
Prot_8112,Func_0003713,1,Unknown
Prot_8112,Func_0016568,1,Unknown
Prot_8112,Func_0043967,1,Unknown
Prot_8112,Func_0000125,1,Unknown
Prot_8112,Func_0045449,1,Unknown
Prot_8112,Func_0005634,1,Unknown
Prot_8112,Func_0043968,1,Unknown
Prot_8112,Func_0016578,1,Unknown
Prot_8112,Func_0003712,1,Unknown
Prot_8112,Func_0007093,1,Unknown
Prot_8112,Func_0016773,1,Unknown
Prot_8112,Func_0035267,1,Unknown
Prot_8112,Func_0033276,1,Unknown
Prot_8112,Func_0030914,1,Unknown
Prot_8112,Func_0005515,1,Unknown
Prot_8113,Func_0009986,0,Unknown
Prot_8113,Func_0005622,0,Unknown
Prot_8113,Func_0005515,0,Unknown
Prot_8113,Func_0005737,0,Unknown
Prot_8113,Func_0007154,0,Unknown
Prot_8114,Func_0043565,0,Unknown
Prot_8114,Func_0048486,0,Unknown
Prot_8114,Func_0006355,0,Unknown
Prot_8114,Func_0003700,0,Unknown
Prot_8114,Func_0007568,0,Unknown
Prot_8114,Func_0021523,0,Unknown
Prot_8114,Func_0021703,0,Unknown
Prot_8114,Func_0048485,0,Unknown
Prot_8114,Func_0043576,0,Unknown
Prot_8114,Func_0005634,0,Unknown
Prot_8115,Func_0070498,1,Unknown
Prot_8115,Func_0045323,1,Unknown
Prot_8115,Func_0006916,1,Unknown
Prot_8115,Func_0031663,1,Unknown
Prot_8115,Func_0032088,1,Unknown
Prot_8115,Func_0070555,1,Unknown
Prot_8115,Func_0016740,1,Unknown
Prot_8115,Func_0045941,1,Unknown
Prot_8115,Func_0002755,1,Unknown
Prot_8115,Func_0032496,1,Unknown
Prot_8115,Func_0001959,1,Unknown
Prot_8115,Func_0007249,1,Unknown
Prot_8115,Func_0004674,1,Unknown
Prot_8115,Func_0042803,1,Unknown
Prot_8115,Func_0016563,1,Unknown
Prot_8115,Func_0007250,1,Unknown
Prot_8115,Func_0006468,1,Unknown
Prot_8115,Func_0007165,1,Unknown
Prot_8115,Func_0005829,1,Unknown
Prot_8115,Func_0051259,1,Unknown
Prot_8115,Func_0016301,1,Unknown
Prot_8115,Func_0034134,1,Unknown
Prot_8115,Func_0046777,1,Unknown
Prot_8115,Func_0051092,1,Unknown
Prot_8115,Func_0005524,1,Unknown
Prot_8115,Func_0046982,1,Unknown
Prot_8115,Func_0004704,1,Unknown
Prot_8115,Func_0005515,1,Unknown
Prot_8115,Func_0000166,1,Unknown
Prot_8115,Func_0042802,1,Unknown
Prot_8115,Func_0007178,1,Unknown
Prot_8116,Func_0005739,0,Unknown
Prot_8116,Func_0043024,0,Unknown
Prot_8116,Func_0006446,0,Unknown
Prot_8116,Func_0005525,0,Unknown
Prot_8116,Func_0008135,0,Unknown
Prot_8116,Func_0003743,0,Unknown
Prot_8116,Func_0005622,0,Unknown
Prot_8116,Func_0003924,0,Unknown
Prot_8116,Func_0000166,0,Unknown
Prot_8118,Func_0004888,0,Unknown
Prot_8118,Func_0005529,0,Unknown
Prot_8118,Func_0005887,0,Unknown
Prot_8118,Func_0005102,0,Unknown
Prot_8118,Func_0005515,0,Unknown
Prot_8118,Func_0016020,0,Unknown
Prot_8118,Func_0007155,0,Unknown
Prot_8120,Func_0008285,0,Unknown
Prot_8120,Func_0004715,0,Unknown
Prot_8120,Func_0005524,0,Unknown
Prot_8120,Func_0016740,0,Unknown
Prot_8120,Func_0030154,0,Unknown
Prot_8120,Func_0006468,0,Unknown
Prot_8120,Func_0005737,0,Unknown
Prot_8120,Func_0005622,0,Unknown
Prot_8120,Func_0005515,0,Unknown
Prot_8120,Func_0005634,0,Unknown
Prot_8120,Func_0000166,0,Unknown
Prot_8121,Func_0003674,0,Unknown
Prot_8121,Func_0008150,0,Unknown
Prot_8121,Func_0005515,0,Unknown
Prot_8121,Func_0005575,0,Unknown
Prot_8122,Func_0006916,0,Unknown
Prot_8122,Func_0005829,0,Unknown
Prot_8122,Func_0005789,0,Unknown
Prot_8122,Func_0042470,0,Unknown
Prot_8122,Func_0005792,0,Unknown
Prot_8122,Func_0006457,0,Unknown
Prot_8122,Func_0001666,0,Unknown
Prot_8122,Func_0050750,0,Unknown
Prot_8122,Func_0003723,0,Unknown
Prot_8122,Func_0005509,0,Unknown
Prot_8122,Func_0051082,0,Unknown
Prot_8122,Func_0030433,0,Unknown
Prot_8122,Func_0048471,0,Unknown
Prot_8122,Func_0005524,0,Unknown
Prot_8122,Func_0051208,0,Unknown
Prot_8122,Func_0015031,0,Unknown
Prot_8122,Func_0046790,0,Unknown
Prot_8122,Func_0005515,0,Unknown
Prot_8122,Func_0000166,0,Unknown
Prot_8122,Func_0044459,0,Unknown
Prot_8122,Func_0005788,0,Unknown
Prot_8122,Func_0005783,0,Unknown
Prot_8123,Func_0005730,0,Unknown
Prot_8123,Func_0005634,0,Unknown
Prot_8124,Func_0004930,0,Unknown
Prot_8124,Func_0007194,0,Unknown
Prot_8124,Func_0007266,0,Unknown
Prot_8124,Func_0007186,0,Unknown
Prot_8124,Func_0015459,0,Unknown
Prot_8124,Func_0030036,0,Unknown
Prot_8124,Func_0008284,0,Unknown
Prot_8124,Func_0004935,0,Unknown
Prot_8124,Func_0005886,0,Unknown
Prot_8124,Func_0004938,0,Unknown
Prot_8124,Func_0005887,0,Unknown
Prot_8124,Func_0004872,0,Unknown
Prot_8124,Func_0042596,0,Unknown
Prot_8124,Func_0005515,0,Unknown
Prot_8124,Func_0000187,0,Unknown
Prot_8124,Func_0007265,0,Unknown
Prot_8124,Func_0006928,0,Unknown
Prot_8124,Func_0007165,0,Unknown
Prot_8125,Func_0032040,0,Unknown
Prot_8125,Func_0006364,0,Unknown
Prot_8125,Func_0005730,0,Unknown
Prot_8125,Func_0005057,0,Unknown
Prot_8125,Func_0005634,0,Unknown
Prot_8125,Func_0007199,0,Unknown
Prot_8126,Func_0043065,1,Unknown
Prot_8126,Func_0046983,1,Unknown
Prot_8126,Func_0007565,1,Unknown
Prot_8126,Func_0008285,1,Unknown
Prot_8126,Func_0031668,1,Unknown
Prot_8126,Func_0009612,1,Unknown
Prot_8126,Func_0005792,1,Unknown
Prot_8126,Func_0006357,1,Unknown
Prot_8126,Func_0008284,1,Unknown
Prot_8126,Func_0051412,1,Unknown
Prot_8126,Func_0034097,1,Unknown
Prot_8126,Func_0006366,1,Unknown
Prot_8126,Func_0016563,1,Unknown
Prot_8126,Func_0006935,1,Unknown
Prot_8126,Func_0043565,1,Unknown
Prot_8126,Func_0009615,1,Unknown
Prot_8126,Func_0014070,1,Unknown
Prot_8126,Func_0005829,1,Unknown
Prot_8126,Func_0042734,1,Unknown
Prot_8126,Func_0003700,1,Unknown
Prot_8126,Func_0006968,1,Unknown
Prot_8126,Func_0042542,1,Unknown
Prot_8126,Func_0046022,1,Unknown
Prot_8126,Func_0007612,1,Unknown
Prot_8126,Func_0009629,1,Unknown
Prot_8126,Func_0005634,1,Unknown
Prot_8126,Func_0051591,1,Unknown
Prot_8126,Func_0042493,1,Unknown
Prot_8126,Func_0045787,1,Unknown
Prot_8126,Func_0019717,1,Unknown
Prot_8126,Func_0005515,1,Unknown
Prot_8126,Func_0032570,1,Unknown
Prot_8127,Func_0006007,0,Unknown
Prot_8127,Func_0005829,0,Unknown
Prot_8127,Func_0016301,0,Unknown
Prot_8127,Func_0006089,0,Unknown
Prot_8127,Func_0032024,0,Unknown
Prot_8127,Func_0016740,0,Unknown
Prot_8127,Func_0003873,0,Unknown
Prot_8127,Func_0006000,0,Unknown
Prot_8127,Func_0005737,0,Unknown
Prot_8127,Func_0006003,0,Unknown
Prot_8127,Func_0008152,0,Unknown
Prot_8127,Func_0019900,0,Unknown
Prot_8127,Func_0016787,0,Unknown
Prot_8127,Func_0005524,0,Unknown
Prot_8127,Func_0033133,0,Unknown
Prot_8127,Func_0004331,0,Unknown
Prot_8127,Func_0006090,0,Unknown
Prot_8127,Func_0000166,0,Unknown
Prot_8127,Func_0009749,0,Unknown
Prot_8128,Func_0007492,1,Unknown
Prot_8128,Func_0045944,1,Unknown
Prot_8128,Func_0006355,1,Unknown
Prot_8128,Func_0007275,1,Unknown
Prot_8128,Func_0045892,1,Unknown
Prot_8128,Func_0016564,1,Unknown
Prot_8128,Func_0003677,1,Unknown
Prot_8128,Func_0005515,1,Unknown
Prot_8128,Func_0005634,1,Unknown
Prot_8129,Func_0009725,1,Unknown
Prot_8129,Func_0043231,1,Unknown
Prot_8129,Func_0006310,1,Unknown
Prot_8129,Func_0045449,1,Unknown
Prot_8129,Func_0006352,1,Unknown
Prot_8129,Func_0030374,1,Unknown
Prot_8129,Func_0042921,1,Unknown
Prot_8129,Func_0016563,1,Unknown
Prot_8129,Func_0005667,1,Unknown
Prot_8129,Func_0006260,1,Unknown
Prot_8129,Func_0045944,1,Unknown
Prot_8129,Func_0035097,1,Unknown
Prot_8129,Func_0006367,1,Unknown
Prot_8129,Func_0003713,1,Unknown
Prot_8129,Func_0046965,1,Unknown
Prot_8129,Func_0007420,1,Unknown
Prot_8129,Func_0060716,1,Unknown
Prot_8129,Func_0006281,1,Unknown
Prot_8129,Func_0005634,1,Unknown
Prot_8129,Func_0003682,1,Unknown
Prot_8129,Func_0030520,1,Unknown
Prot_8129,Func_0046966,1,Unknown
Prot_8129,Func_0030099,1,Unknown
Prot_8129,Func_0030331,1,Unknown
Prot_8129,Func_0005730,1,Unknown
Prot_8129,Func_0005515,1,Unknown
Prot_8129,Func_0007507,1,Unknown
Prot_8130,Func_0005743,0,Unknown
Prot_8130,Func_0005739,0,Unknown
Prot_8130,Func_0006457,0,Unknown
Prot_8130,Func_0042981,0,Unknown
Prot_8130,Func_0016853,0,Unknown
Prot_8130,Func_0003755,0,Unknown
Prot_8130,Func_0016018,0,Unknown
Prot_8130,Func_0046902,0,Unknown
Prot_8130,Func_0005759,0,Unknown
Prot_8130,Func_0005515,0,Unknown
Prot_8130,Func_0005624,0,Unknown
Prot_8131,Func_0004757,0,Unknown
Prot_8131,Func_0016491,0,Unknown
Prot_8131,Func_0050661,0,Unknown
Prot_8131,Func_0055114,0,Unknown
Prot_8131,Func_0005488,0,Unknown
Prot_8131,Func_0006809,0,Unknown
Prot_8131,Func_0005737,0,Unknown
Prot_8131,Func_0006729,0,Unknown
Prot_8131,Func_0004033,0,Unknown
Prot_8132,Func_0005886,0,Unknown
Prot_8132,Func_0005215,0,Unknown
Prot_8132,Func_0006820,0,Unknown
Prot_8132,Func_0008509,0,Unknown
Prot_8132,Func_0006814,0,Unknown
Prot_8132,Func_0008510,0,Unknown
Prot_8132,Func_0006810,0,Unknown
Prot_8132,Func_0005452,0,Unknown
Prot_8132,Func_0005887,0,Unknown
Prot_8132,Func_0015293,0,Unknown
Prot_8132,Func_0016323,0,Unknown
Prot_8133,Func_0005125,0,Unknown
Prot_8133,Func_0048608,0,Unknown
Prot_8133,Func_0008083,0,Unknown
Prot_8133,Func_0048754,0,Unknown
Prot_8133,Func_0030855,0,Unknown
Prot_8133,Func_0060389,0,Unknown
Prot_8133,Func_0045941,0,Unknown
Prot_8133,Func_0005576,0,Unknown
Prot_8133,Func_0040007,0,Unknown
Prot_8133,Func_0005615,0,Unknown
Prot_8133,Func_0030509,0,Unknown
Prot_8133,Func_0060571,0,Unknown
Prot_8133,Func_0010862,0,Unknown
Prot_8133,Func_0042803,0,Unknown
Prot_8133,Func_0022612,0,Unknown
Prot_8133,Func_0032924,0,Unknown
Prot_8133,Func_0005515,0,Unknown
Prot_8133,Func_0007411,0,Unknown
Prot_8133,Func_0045165,0,Unknown
Prot_8134,Func_0008285,0,Unknown
Prot_8134,Func_0045930,0,Unknown
Prot_8134,Func_0005737,0,Unknown
Prot_8135,Func_0003676,0,Unknown
Prot_8135,Func_0005622,0,Unknown
Prot_8135,Func_0005515,0,Unknown
Prot_8136,Func_0005576,0,Unknown
Prot_8136,Func_0005179,0,Unknown
Prot_8136,Func_0030250,0,Unknown
Prot_8136,Func_0007165,0,Unknown
Prot_8139,Func_0005654,0,Unknown
Prot_8139,Func_0005524,0,Unknown
Prot_8139,Func_0003887,0,Unknown
Prot_8139,Func_0016740,0,Unknown
Prot_8139,Func_0003684,0,Unknown
Prot_8139,Func_0006281,0,Unknown
Prot_8139,Func_0006260,0,Unknown
Prot_8139,Func_0016779,0,Unknown
Prot_8139,Func_0000166,0,Unknown
Prot_8141,Func_0005089,0,Unknown
Prot_8141,Func_0017048,0,Unknown
Prot_8141,Func_0005525,0,Unknown
Prot_8141,Func_0012505,0,Unknown
Prot_8141,Func_0008150,0,Unknown
Prot_8141,Func_0051020,0,Unknown
Prot_8141,Func_0005085,0,Unknown
Prot_8141,Func_0016020,0,Unknown
Prot_8141,Func_0005575,0,Unknown
Prot_8142,Func_0004930,0,Unknown
Prot_8142,Func_0005886,0,Unknown
Prot_8142,Func_0004944,0,Unknown
Prot_8142,Func_0016021,0,Unknown
Prot_8142,Func_0007186,0,Unknown
Prot_8142,Func_0004872,0,Unknown
Prot_8142,Func_0008150,0,Unknown
Prot_8142,Func_0006935,0,Unknown
Prot_8142,Func_0007165,0,Unknown
Prot_8142,Func_0005575,0,Unknown
Prot_8143,Func_0030054,0,Unknown
Prot_8143,Func_0005216,0,Unknown
Prot_8143,Func_0045202,0,Unknown
Prot_8143,Func_0005892,0,Unknown
Prot_8143,Func_0035095,0,Unknown
Prot_8143,Func_0004889,0,Unknown
Prot_8143,Func_0005230,0,Unknown
Prot_8143,Func_0045211,0,Unknown
Prot_8143,Func_0005886,0,Unknown
Prot_8143,Func_0016021,0,Unknown
Prot_8143,Func_0007268,0,Unknown
Prot_8143,Func_0030425,0,Unknown
Prot_8143,Func_0006810,0,Unknown
Prot_8143,Func_0006811,0,Unknown
Prot_8143,Func_0004872,0,Unknown
Prot_8143,Func_0015464,0,Unknown
Prot_8143,Func_0043025,0,Unknown
Prot_8143,Func_0007165,0,Unknown
Prot_8145,Func_0046872,0,Unknown
Prot_8145,Func_0003682,0,Unknown
Prot_8145,Func_0006355,0,Unknown
Prot_8145,Func_0008270,0,Unknown
Prot_8145,Func_0016563,0,Unknown
Prot_8145,Func_0016564,0,Unknown
Prot_8145,Func_0003677,0,Unknown
Prot_8145,Func_0005515,0,Unknown
Prot_8145,Func_0005622,0,Unknown
Prot_8145,Func_0005634,0,Unknown
Prot_8145,Func_0030217,0,Unknown
Prot_8146,Func_0004674,0,Unknown
Prot_8146,Func_0016301,0,Unknown
Prot_8146,Func_0005524,0,Unknown
Prot_8146,Func_0007059,0,Unknown
Prot_8146,Func_0016740,0,Unknown
Prot_8146,Func_0006468,0,Unknown
Prot_8146,Func_0005515,0,Unknown
Prot_8146,Func_0000166,0,Unknown
Prot_8148,Func_0005523,0,Unknown
Prot_8148,Func_0005856,0,Unknown
Prot_8148,Func_0006936,0,Unknown
Prot_8148,Func_0005737,0,Unknown
Prot_8148,Func_0005624,0,Unknown
Prot_8149,Func_0016021,0,Unknown
Prot_8149,Func_0007275,0,Unknown
Prot_8149,Func_0005515,0,Unknown
Prot_8149,Func_0016020,0,Unknown
Prot_8150,Func_0005739,0,Unknown
Prot_8150,Func_0042645,0,Unknown
Prot_8150,Func_0006390,0,Unknown
Prot_8150,Func_0006350,0,Unknown
Prot_8150,Func_0016740,0,Unknown
Prot_8150,Func_0003899,0,Unknown
Prot_8150,Func_0003677,0,Unknown
Prot_8150,Func_0005515,0,Unknown
Prot_8150,Func_0016779,0,Unknown
Prot_8151,Func_0010621,0,Unknown
Prot_8151,Func_0043408,0,Unknown
Prot_8151,Func_0045765,0,Unknown
Prot_8151,Func_0007275,0,Unknown
Prot_8151,Func_0032963,0,Unknown
Prot_8151,Func_0016481,0,Unknown
Prot_8151,Func_0060425,0,Unknown
Prot_8151,Func_0001525,0,Unknown
Prot_8151,Func_0007179,0,Unknown
Prot_8151,Func_0005634,0,Unknown
Prot_8151,Func_0000122,0,Unknown
Prot_8151,Func_0001886,0,Unknown
Prot_8151,Func_0005625,0,Unknown
Prot_8151,Func_0046677,0,Unknown
Prot_8151,Func_0030509,0,Unknown
Prot_8151,Func_0006915,0,Unknown
Prot_8151,Func_0051789,0,Unknown
Prot_8151,Func_0043534,0,Unknown
Prot_8151,Func_0016564,0,Unknown
Prot_8151,Func_0048514,0,Unknown
Prot_8151,Func_0007507,0,Unknown
Prot_8151,Func_0043433,0,Unknown
Prot_8151,Func_0005515,0,Unknown
Prot_8151,Func_0060426,0,Unknown
Prot_8152,Func_0070469,0,Unknown
Prot_8152,Func_0005739,0,Unknown
Prot_8152,Func_0005747,0,Unknown
Prot_8152,Func_0005743,0,Unknown
Prot_8152,Func_0016021,0,Unknown
Prot_8152,Func_0006120,0,Unknown
Prot_8152,Func_0003954,0,Unknown
Prot_8152,Func_0008137,0,Unknown
Prot_8152,Func_0006810,0,Unknown
Prot_8152,Func_0022900,0,Unknown
Prot_8152,Func_0016020,0,Unknown
Prot_8152,Func_0005783,0,Unknown
Prot_8153,Func_0017124,1,Unknown
Prot_8153,Func_0005829,1,Unknown
Prot_8153,Func_0030054,1,Unknown
Prot_8153,Func_0050699,1,Unknown
Prot_8153,Func_0005856,1,Unknown
Prot_8153,Func_0045202,1,Unknown
Prot_8153,Func_0003779,1,Unknown
Prot_8153,Func_0030027,1,Unknown
Prot_8153,Func_0005925,1,Unknown
Prot_8153,Func_0030175,1,Unknown
Prot_8153,Func_0005737,1,Unknown
Prot_8153,Func_0046907,1,Unknown
Prot_8155,Func_0046872,0,Unknown
Prot_8155,Func_0006355,0,Unknown
Prot_8155,Func_0008285,0,Unknown
Prot_8155,Func_0003700,0,Unknown
Prot_8155,Func_0016301,0,Unknown
Prot_8155,Func_0016740,0,Unknown
Prot_8155,Func_0030027,0,Unknown
Prot_8155,Func_0050679,0,Unknown
Prot_8155,Func_0005737,0,Unknown
Prot_8155,Func_0005634,0,Unknown
Prot_8155,Func_0043066,0,Unknown
Prot_8155,Func_0006241,0,Unknown
Prot_8155,Func_0004550,0,Unknown
Prot_8155,Func_0009142,0,Unknown
Prot_8155,Func_0045618,0,Unknown
Prot_8155,Func_0001726,0,Unknown
Prot_8155,Func_0005524,0,Unknown
Prot_8155,Func_0009117,0,Unknown
Prot_8155,Func_0045682,0,Unknown
Prot_8155,Func_0006228,0,Unknown
Prot_8155,Func_0006183,0,Unknown
Prot_8155,Func_0005515,0,Unknown
Prot_8155,Func_0000166,0,Unknown
Prot_8155,Func_0007155,0,Unknown
Prot_8156,Func_0046872,0,Unknown
Prot_8156,Func_0003878,0,Unknown
Prot_8156,Func_0044262,0,Unknown
Prot_8156,Func_0008815,0,Unknown
Prot_8156,Func_0015936,0,Unknown
Prot_8156,Func_0005829,0,Unknown
Prot_8156,Func_0008610,0,Unknown
Prot_8156,Func_0004775,0,Unknown
Prot_8156,Func_0016740,0,Unknown
Prot_8156,Func_0006101,0,Unknown
Prot_8156,Func_0005737,0,Unknown
Prot_8156,Func_0008152,0,Unknown
Prot_8156,Func_0009346,0,Unknown
Prot_8156,Func_0005524,0,Unknown
Prot_8156,Func_0006200,0,Unknown
Prot_8156,Func_0005515,0,Unknown
Prot_8156,Func_0000166,0,Unknown
Prot_8157,Func_0005975,0,Unknown
Prot_8157,Func_0043587,0,Unknown
Prot_8157,Func_0004553,0,Unknown
Prot_8157,Func_0003007,0,Unknown
Prot_8157,Func_0055010,0,Unknown
Prot_8157,Func_0007040,0,Unknown
Prot_8157,Func_0004558,0,Unknown
Prot_8157,Func_0005985,0,Unknown
Prot_8157,Func_0007626,0,Unknown
Prot_8157,Func_0000023,0,Unknown
Prot_8157,Func_0005764,0,Unknown
Prot_8157,Func_0006006,0,Unknown
Prot_8157,Func_0043181,0,Unknown
Prot_8157,Func_0008152,0,Unknown
Prot_8157,Func_0005980,0,Unknown
Prot_8157,Func_0050885,0,Unknown
Prot_8157,Func_0050884,0,Unknown
Prot_8157,Func_0009888,0,Unknown
Prot_8157,Func_0007517,0,Unknown
Prot_8157,Func_0046716,0,Unknown
Prot_8157,Func_0002026,0,Unknown
Prot_8157,Func_0002086,0,Unknown
Prot_8157,Func_0060048,0,Unknown
Prot_8158,Func_0004871,1,Unknown
Prot_8158,Func_0043565,1,Unknown
Prot_8158,Func_0008283,1,Unknown
Prot_8158,Func_0006355,1,Unknown
Prot_8158,Func_0007275,1,Unknown
Prot_8158,Func_0003700,1,Unknown
Prot_8158,Func_0003677,1,Unknown
Prot_8158,Func_0005737,1,Unknown
Prot_8158,Func_0005634,1,Unknown
Prot_8158,Func_0030529,1,Unknown
Prot_8158,Func_0006468,1,Unknown
Prot_8158,Func_0005515,1,Unknown
Prot_8158,Func_0007165,1,Unknown
Prot_8159,Func_0046872,0,Unknown
Prot_8159,Func_0003676,0,Unknown
Prot_8159,Func_0006355,0,Unknown
Prot_8159,Func_0008270,0,Unknown
Prot_8159,Func_0016564,0,Unknown
Prot_8159,Func_0005622,0,Unknown
Prot_8159,Func_0005634,0,Unknown
Prot_8160,Func_0005675,0,Unknown
Prot_8160,Func_0006355,0,Unknown
